Inspection_ID,Establishment_ID,Name,Inspection_Date,Inspection_Type,Inspector_ID,Priority_Violations,Foundation_Violations,Core_Violations,Total_Corrected_Priority___Foun,In_Compliance,ObjectId
45677,2592,Crab House,2019/03/25 00:00:00+00,Complaint,127,0,0,1,,Yes,3122
45653,4853,Downtown Louie's,2019/03/25 00:00:00+00,Routine Inspection,124,3,2,2,,Yes,3123
45655,51622778,Mootz Pizzeria ,2019/03/25 00:00:00+00,Routine Inspection,131,5,0,1,,Yes,3124
45683,3184,Trolley's,2019/03/25 00:00:00+00,Preopening/COO,87,0,1,3,,No,3125
45632,5310,Asian Corned Beef,2019/03/22 00:00:00+00,Complaint,126,0,0,1,,Yes,3126
45646,51622686,Detroit Police Athletic League,2019/03/22 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,3127
45642,5308,"Mangonadas Del Barrio #1, LLC",2019/03/22 00:00:00+00,Routine Inspection,140,2,1,5,,Yes,3128
45640,525,Mexican Village Of Detroit,2019/03/22 00:00:00+00,Routine Inspection,140,5,2,4,,Yes,3129
45693,3814,Royal Barbecue and Grill,2019/03/22 00:00:00+00,Complaint,126,0,0,1,,Yes,3130
45639,4265,Slices Pizza,2019/03/22 00:00:00+00,Routine Inspection,124,2,1,2,,Yes,3131
45645,51622460,Starbuck's Coffee Company,2019/03/22 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,3132
45351,2344,Auntie Betty's Cafe,2019/02/28 00:00:00+00,Routine Inspection,127,1,1,3,,Yes,3133
45352,5417,Brooklyn Fish and Chicken,2019/02/28 00:00:00+00,Routine Inspection,127,0,4,5,,Yes,3134
45346,3510,Checkers #6239,2019/02/28 00:00:00+00,Routine Inspection,126,1,1,5,,Yes,3135
45345,1213,Chili Boys (Lou's Coney Island),2019/02/28 00:00:00+00,Routine Inspection,126,1,1,3,,Yes,3136
45341,1050,Detroit Robin Inc./Red Robin ,2019/02/28 00:00:00+00,Routine Inspection,112,2,1,0,,Yes,3137
45337,4796,Horatio Williams Foundation,2019/02/28 00:00:00+00,Routine Inspection,131,0,1,3,,Yes,3138
45336,51622974,Jacoby's,2019/02/28 00:00:00+00,Routine Inspection,131,3,2,10,,Yes,3139
45343,464,JoAnn's Bar-B-Q,2019/02/28 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,3140
45344,1935,Kams Chop Suey,2019/02/28 00:00:00+00,Routine Inspection,126,1,0,1,,Yes,3141
45338,4850,SS Peter and Paul Jesuit Church,2019/02/28 00:00:00+00,Routine Inspection,131,2,0,1,,Yes,3142
45342,4134,Subway #47233,2019/02/28 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,3143
45349,5113,Takoi,2019/02/28 00:00:00+00,Routine Inspection,87,2,0,2,,Yes,3144
45843,4553,Famous Royal Grill,2019/04/04 00:00:00+00,Routine Inspection,127,2,2,4,,Yes,3145
45348,5191,UAW Local 7,2019/02/28 00:00:00+00,Routine Inspection,87,1,0,0,,Yes,3146
45842,634,Little Caesar's Pizza #39,2019/04/04 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,3147
45339,5140,Basement Burger Bar,2019/02/27 00:00:00+00,Routine Inspection,131,2,0,0,,Yes,3148
45841,410,Lou's  Deli/Seven Mile,2019/04/04 00:00:00+00,Routine Inspection,127,2,0,2,,Yes,3149
45332,1360,Motor City Coney Island,2019/02/27 00:00:00+00,Routine Inspection,126,1,1,2,,Yes,3150
45797,3621,Nunn's Bar-B-Que Restaurant II,2019/04/04 00:00:00+00,Routine Inspection,126,0,0,7,,Yes,3151
45334,4165,SEVA DETROIT,2019/02/27 00:00:00+00,Routine Inspection,87,0,2,4,,No,3152
45849,2392,Royal Grill,2019/04/04 00:00:00+00,Routine Inspection,114,3,3,2,,No,3153
45333,51622561,The Paris Cafe,2019/02/27 00:00:00+00,Routine Inspection,140,0,2,1,,Yes,3154
45811,5211,Sun Sun,2019/04/04 00:00:00+00,Routine Inspection,141,0,0,3,,Yes,3155
45347,605,Two Way Inn,2019/02/27 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,3156
45323,1135,Detroit Marriott Main Kitchen Hotel,2019/02/26 00:00:00+00,Routine Inspection,124,4,2,1,,Yes,3157
45331,317,Elbow Lounge,2019/02/26 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,3158
45320,473,J.P.'s West,2019/02/26 00:00:00+00,Routine Inspection,112,1,3,0,,Yes,3159
45366,5339,Liangs Beijing,2019/02/26 00:00:00+00,Routine Inspection,114,7,4,7,,No,3160
45322,51622838,Motor City Pantry/ Detroit Marriott,2019/02/26 00:00:00+00,Routine Inspection,124,2,0,0,,Yes,3161
45321,2458,Subway #24814,2019/02/26 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,3162
45325,1610,Sun China Restaurant,2019/02/26 00:00:00+00,Routine Inspection,127,3,0,5,,Yes,3163
45324,3760,Volt,2019/02/26 00:00:00+00,Routine Inspection,124,2,1,1,,Yes,3164
45340,519,Connie & Barbara Restaurant,2019/02/25 00:00:00+00,Routine Inspection,141,0,0,2,,Yes,3165
45307,51622728,Good Krispy Fish & Chicken,2019/02/25 00:00:00+00,Routine Inspection,142,0,1,0,,Yes,3166
45314,654,Gratiot Grill Coney Island,2019/02/25 00:00:00+00,Routine Inspection,126,1,1,0,,Yes,3167
45698,3632,Hollywood Coney Island,2019/02/25 00:00:00+00,Complaint,126,0,0,1,,Yes,3168
45815,342,The Well,2019/04/04 00:00:00+00,Routine Inspection,133,1,0,2,,Yes,3169
45796,516,Witchcraft Krakus Bar & Restaurant,2019/04/04 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,3170
45847,51622897,Yum Village LLC,2019/04/04 00:00:00+00,Routine Inspection,114,0,0,6,,Yes,3171
45802,4325,Cleopatra,2019/04/03 00:00:00+00,Routine Inspection,87,1,1,4,,Yes,3172
45779,1581,Club Jovonnes,2019/04/03 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,3173
45798,5173,El Salpicon,2019/04/03 00:00:00+00,Routine Inspection,140,1,2,7,,No,3174
45804,51622645,Grandma Bobs Pizza,2019/04/03 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,3175
45845,2218,JMC Inc VII dba McDonalds,2019/04/03 00:00:00+00,Routine Inspection,127,2,0,5,,Yes,3176
45789,51622882,Penny Red's,2019/04/03 00:00:00+00,Routine Inspection,131,0,0,1,,Yes,3177
45781,5299,Plymouth Ocean Delight- Manhattan Fish,2019/04/03 00:00:00+00,Routine Inspection,112,1,2,2,,Yes,3178
45780,2471,Ply Produce and Deli,2019/04/03 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,3179
45844,51622571,River Bistro Detroit,2019/04/03 00:00:00+00,Routine Inspection,127,2,1,2,,Yes,3180
45784,51622881,Shinola Hotel- San Morello,2019/04/03 00:00:00+00,Routine Inspection,131,1,1,0,,Yes,3181
45782,51622702,Shinola Hotel- WW Basement Kitchen,2019/04/03 00:00:00+00,Routine Inspection,131,1,0,1,,Yes,3182
45790,51622787,The Brakeman,2019/04/03 00:00:00+00,Routine Inspection,131,1,0,0,,Yes,3183
45768,5391,Desmond's Elegant Affairs,2019/04/02 00:00:00+00,Routine Inspection,141,1,1,2,,Yes,3184
45765,1386,Los Galanes,2019/04/02 00:00:00+00,Routine Inspection,140,0,2,1,,Yes,3185
45820,503,Peking Express,2019/04/02 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,3186
45744,4418,Blue Fish and Chicken,2019/04/01 00:00:00+00,Routine Inspection,142,0,0,1,,Yes,3187
45758,51622756,Detroit City Field House,2019/04/01 00:00:00+00,Routine Inspection,87,1,1,3,,Yes,3188
45767,5225,Harlem Fresh Fish & Chicken LLC,2019/04/01 00:00:00+00,Routine Inspection,142,0,3,3,,Yes,3189
45757,3971,Hood Kafe,2019/04/01 00:00:00+00,Routine Inspection,141,0,2,3,,No,3190
46016,1391,Joseph's Coney Island,2019/04/01 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,3191
45753,3647,Pollo Chapin,2019/04/01 00:00:00+00,Routine Inspection,140,2,0,3,,Yes,3192
45761,4946,Dominos Pizza,2019/03/31 00:00:00+00,Routine Inspection,124,1,2,1,,Yes,3193
45749,1142,C Note Lounge,2019/03/29 00:00:00+00,Routine Inspection,126,1,0,2,,Yes,3194
45750,581,Commonwealth Community Development,2019/03/29 00:00:00+00,Routine Inspection,126,0,1,0,,Yes,3195
45739,952,Douglass Academy For Young Men,2019/03/29 00:00:00+00,Routine Inspection,133,0,0,2,,Yes,3196
45747,2361,Kentucky Fried Chicken H730222,2019/03/29 00:00:00+00,Routine Inspection,141,0,1,2,,Yes,3197
45752,3331,Legends Grill,2019/03/29 00:00:00+00,Routine Inspection,87,3,0,2,,Yes,3198
45748,3095,Los Corrales,2019/03/29 00:00:00+00,Routine Inspection,140,7,6,2,,Yes,3199
45762,51622736,Pontchartrain Hotel-Jefferson House/Main,2019/03/29 00:00:00+00,Routine Inspection,124,3,1,2,,Yes,3200
44913,2386,Kentucky Fried Chicken F428107,2019/01/17 00:00:00+00,Routine Inspection,127,0,0,2,,Yes,3201
45060,51622703,Shinola Hotel-Birdie Room,2019/01/17 00:00:00+00,Preopening/New,122,0,0,3,,Yes,3202
45019,5117,TCF Centerl- Cork and Grind,2019/01/17 00:00:00+00,Routine Inspection,124,2,0,0,,Yes,3203
44960,4049,TCF Centerl-Go Gourmet/Coffee Shop,2019/01/17 00:00:00+00,Routine Inspection,131,3,2,2,,Yes,3204
44906,4048,TCF Centerl-Wayne Hall Kitchen,2019/01/17 00:00:00+00,Routine Inspection,87,0,1,5,,Yes,3205
44903,4397,TCF Center New Kitchen/Concessions,2019/01/17 00:00:00+00,Routine Inspection,139,4,3,0,,Yes,3206
44989,1353,Vince's Italian Rest & Pizzeria,2019/01/25 00:00:00+00,Routine Inspection,140,1,1,0,,Yes,3207
44610,51622556,For The Love of Sugar,2018/12/28 00:00:00+00,Routine Inspection,126,1,1,3,,Yes,3208
44849,51622476,Mi Pueblo Express,2019/01/11 00:00:00+00,Routine Inspection,140,2,1,0,,Yes,3209
44916,542,3 ELEVEN ULTRA LOUNGE,2019/01/16 00:00:00+00,Routine Inspection,112,1,4,1,,No,3210
44882,4869,7 Greens,2019/01/16 00:00:00+00,Routine Inspection,131,3,0,0,,Yes,3211
44878,4926,"Boggs, James & Grace Lee Boggs School",2019/01/16 00:00:00+00,Routine Inspection,87,1,1,0,,No,3212
44881,4317,Colors,2019/01/16 00:00:00+00,Routine Inspection,131,1,3,3,,Yes,3213
44909,3199,Detroit Fish & Shrimp III,2019/01/16 00:00:00+00,Routine Inspection,141,0,2,0,,No,3214
44905,4765,"Detroit Vegan Soul, LLC",2019/01/16 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,3215
44880,51622652,DTE Headquarters Cafe,2019/01/16 00:00:00+00,Routine Inspection,124,4,2,3,,Yes,3216
45407,648,Ivanhoe Cafe ,2019/01/16 00:00:00+00,Routine Inspection,114,0,0,5,,Yes,3217
44884,1095,Jons Coney Island,2019/01/16 00:00:00+00,Routine Inspection,126,1,0,3,,Yes,3218
44911,3478,Joy Preparatory Academy - Dexter Campus,2019/01/16 00:00:00+00,Routine Inspection,141,0,0,2,,Yes,3219
44963,51622615,Le Petit Dejeuner,2019/01/16 00:00:00+00,Routine Inspection,87,0,0,7,,Yes,3220
44875,51622639,Meta Physica Wellness Center,2019/01/16 00:00:00+00,Routine Inspection,139,0,0,1,,Yes,3221
44893,2775,Penthouse,2019/01/16 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,3222
44886,2377,Pete's Grill,2019/01/16 00:00:00+00,Routine Inspection,126,1,0,1,,Yes,3223
44874,660,Telway System,2019/01/16 00:00:00+00,Routine Inspection,139,0,2,1,,Yes,3224
44885,1345,The Ham Palace,2019/01/16 00:00:00+00,Routine Inspection,126,2,1,2,,Yes,3225
45405,1717,The Turkey Grill,2019/01/16 00:00:00+00,Routine Inspection,114,2,7,7,,Yes,3226
44892,688,Trumpp's,2019/01/16 00:00:00+00,Routine Inspection,127,0,1,1,,Yes,3227
44877,2813,Bogartz Food and Spirits,2019/01/15 00:00:00+00,Routine Inspection,87,0,1,3,,Yes,3228
44896,4610,Captain Jay's Fish & Chicken #110,2019/01/15 00:00:00+00,Routine Inspection,127,0,3,5,,Yes,3229
44895,1093,Church's Fried Chicken #456,2019/01/15 00:00:00+00,Routine Inspection,127,0,0,2,,Yes,3230
44860,1507,Coney King Coney Island,2019/01/15 00:00:00+00,Routine Inspection,139,1,2,3,,Yes,3231
44894,2393,Cosmos Coney Island,2019/01/15 00:00:00+00,Routine Inspection,127,6,3,3,,Yes,3232
45102,5281,Davison Fish N Seafood LLC,2019/01/15 00:00:00+00,Routine Inspection,126,0,1,3,,Yes,3233
44871,51622762,D's Coney Island,2019/01/15 00:00:00+00,Routine Inspection,140,1,3,4,,Yes,3234
44873,2224,El Asador,2019/01/15 00:00:00+00,Routine Inspection,140,1,1,4,,Yes,3235
44887,1045,GJon's Corporation,2019/01/15 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,3236
44865,1485,International Banquet & Conference Ctr.,2019/01/15 00:00:00+00,Routine Inspection,131,0,0,3,,Yes,3237
44861,51622637,Jam Jomar XXV III (McDonalds #3146),2019/01/15 00:00:00+00,Routine Inspection,141,1,0,1,,Yes,3238
44862,1228,Lon's Coney Island,2019/01/15 00:00:00+00,Routine Inspection,141,0,2,0,,No,3239
44863,1379,Oscar's Coney Island #6,2019/01/15 00:00:00+00,Routine Inspection,141,1,3,0,,No,3240
44917,1515,"Pizzaplace Dearborn, Inc",2019/01/15 00:00:00+00,Routine Inspection,112,0,3,1,,Yes,3241
45408,51622770,Small World Kitchen,2019/01/15 00:00:00+00,Routine Inspection,114,3,1,1,,Yes,3242
45034,1146,Church's Fried Chicken #855,2019/01/14 00:00:00+00,Complaint,131,0,0,4,,Yes,3243
45007,4279,Andiamo Pizza Pie Company,2019/01/11 00:00:00+00,Routine Inspection,124,0,6,4,,Yes,3244
44852,4164,Disabled Am. Vets K-R Metro Chp. No.1,2019/01/11 00:00:00+00,Routine Inspection,83,1,0,1,,Yes,3245
44868,51622604,Eat N Out Pizza & Gelato,2019/01/11 00:00:00+00,Routine Inspection,131,0,2,0,,Yes,3246
44851,4998,Encore Lounge and Grill,2019/01/11 00:00:00+00,Routine Inspection,83,0,2,3,,No,3247
44867,51622603,Giordano's Pizza,2019/01/11 00:00:00+00,Routine Inspection,131,1,2,4,,Yes,3248
44854,5033,Great Lakes Coffee Beanery,2019/01/11 00:00:00+00,Routine Inspection,141,0,2,0,,Yes,3249
44898,1350,Kentucky Fried Chicken,2019/01/11 00:00:00+00,Routine Inspection,126,1,0,5,,Yes,3250
44846,4655,Leland House,2019/01/11 00:00:00+00,Routine Inspection,124,0,3,0,,Yes,3251
44847,51622893,Lighthouse Fish Market & Grocery,2019/01/11 00:00:00+00,Preopening/Other,83,1,0,5,,Yes,3252
44869,1953,Main Street Grill and Coney Island,2019/01/11 00:00:00+00,Routine Inspection,131,3,5,11,,Yes,3253
44819,51622673,Biggby Coffee,2018/12/12 00:00:00+00,Plan Review/Final/Ap,133,0,0,1,,Yes,3254
44808,1942,Kentucky Fried Chicken F428120,2019/01/08 00:00:00+00,Routine Inspection,127,0,0,1,,Yes,3255
44628,238,Bronx Bar,2018/12/12 00:00:00+00,Routine Inspection,114,2,1,1,,Yes,3256
44441,5164,Burger King #21688,2018/12/12 00:00:00+00,Routine Inspection,139,0,0,4,,Yes,3257
44455,5280,Capital Hook Fish & Chicken Inc,2018/12/12 00:00:00+00,Routine Inspection,141,0,1,3,,Yes,3258
44629,5279,Childrens Cafe Stores LLC/Biggby,2018/12/12 00:00:00+00,Routine Inspection,114,0,1,3,,No,3259
44434,3171,Delray Senior Pavillon,2018/12/12 00:00:00+00,Routine Inspection,140,0,0,1,,Yes,3260
44462,3537,Fat Boyz Steak and Chicken,2018/12/12 00:00:00+00,Routine Inspection,127,1,0,2,,Yes,3261
44476,1864,Hec's Stables,2018/12/12 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,3262
44461,51622610,Island Spice Caribbean Food Restaurant,2018/12/12 00:00:00+00,Routine Inspection,127,1,3,2,,Yes,3263
44437,5374,La Pecora Nera,2018/12/12 00:00:00+00,Routine Inspection,124,0,1,1,,No,3264
44439,1869,Little Caesar's Pizza #24,2018/12/12 00:00:00+00,Routine Inspection,139,0,2,3,,Yes,3265
44438,5363,McDonald's,2018/12/12 00:00:00+00,Routine Inspection,124,2,1,4,,No,3266
44454,977,Olympia Coney Island,2018/12/12 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,3267
44444,5239,Paradise Fish & Chicken Market,2018/12/12 00:00:00+00,Routine Inspection,141,1,2,1,,No,3268
44477,3373,Reshmi Sweets & Cafe,2018/12/12 00:00:00+00,Routine Inspection,126,0,0,5,,Yes,3269
44440,5332,Sliders LLC,2018/12/12 00:00:00+00,Routine Inspection,139,1,1,2,,Yes,3270
44630,3870,Subway #11819,2018/12/12 00:00:00+00,Routine Inspection,114,2,3,6,,Yes,3271
44475,3633,Subway #26842,2018/12/12 00:00:00+00,Routine Inspection,126,0,0,4,,Yes,3272
44478,1255,Vernon Chapel Church,2018/12/12 00:00:00+00,Routine Inspection,126,0,0,3,,Yes,3273
44445,4475,Applebee's #7833,2018/12/11 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,3274
44450,5307,Black Orchid dba Dolla Bills Gentleman C,2018/12/11 00:00:00+00,Routine Inspection,112,2,5,1,,No,3275
44464,845,Brewer Elementary (K-8),2018/12/11 00:00:00+00,Routine Inspection,127,0,0,4,,Yes,3276
44436,749,Buddy's Rendezvous Pizza,2018/12/11 00:00:00+00,Routine Inspection,142,1,0,2,,Yes,3277
44427,1475,Burger King #6369,2018/12/11 00:00:00+00,Routine Inspection,141,1,0,2,,No,3278
44424,4089,Cafe D'Mongo's Speakeasy,2018/12/11 00:00:00+00,Routine Inspection,124,0,0,2,,Yes,3279
44429,5221,Captain Jay's #119,2018/12/11 00:00:00+00,Routine Inspection,141,0,2,1,,No,3280
44420,4067,China Garden,2018/12/11 00:00:00+00,Routine Inspection,139,2,2,5,,Yes,3281
44481,4486,Christian Guidance Center,2018/12/11 00:00:00+00,Routine Inspection,126,0,0,5,,Yes,3282
44419,5403,Detroit Shawarma/Spice Giant,2018/12/11 00:00:00+00,Routine Inspection,139,0,1,4,,Yes,3283
44491,541,D Motown Deli,2018/12/11 00:00:00+00,Routine Inspection,126,0,2,4,,Yes,3284
44428,4960,El Parian Commissary,2018/12/11 00:00:00+00,Routine Inspection,140,0,1,2,,Yes,3285
44465,3164,"Fisher Magnet Lower Academy (K-4,PK)",2018/12/11 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,3286
44414,3879,Franks Anatra,2018/12/11 00:00:00+00,Routine Inspection,139,0,1,0,,Yes,3287
44661,51622467,Hungry Howie's,2018/12/11 00:00:00+00,Routine Inspection,114,1,1,7,,Yes,3288
44480,1919,L & L Adult Day Care,2018/12/11 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,3289
44425,3956,Motor City Kitchen,2018/12/11 00:00:00+00,Complaint,124,0,1,0,,No,3290
44426,3956,Motor City Kitchen,2018/12/11 00:00:00+00,Routine Inspection,124,3,2,1,,No,3291
44467,3497,Prince Pizza Chicken & Ribs,2018/12/11 00:00:00+00,Routine Inspection,127,1,0,1,,Yes,3292
44423,4069,Pupuseria Y Restaurant Sal,2018/12/11 00:00:00+00,Routine Inspection,140,1,0,2,,Yes,3293
44418,5379,Seven Days Fish & Grill Inc.,2018/12/11 00:00:00+00,Routine Inspection,139,0,0,2,,Yes,3294
44446,4953,"The Red Hook, Detroit, LLC",2018/12/11 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,3295
44520,3733,Tubby's Submarine,2018/12/11 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,3296
44409,51622797,Avdolli Adis Coney Island,2018/12/10 00:00:00+00,Routine Inspection,140,1,4,4,,Yes,3297
44415,2074,Church's Fried Chicken #976,2018/12/10 00:00:00+00,Routine Inspection,141,1,0,1,,No,3298
44469,4754,College Prep/New Paradigm,2018/12/10 00:00:00+00,Routine Inspection,131,1,2,3,,No,3299
44411,51622526,Little Caesars Arena- District Market,2018/12/10 00:00:00+00,Routine Inspection,124,2,3,0,,No,3300
44412,51622509,Little Caesars Arena Kid Rock Made in De,2018/12/10 00:00:00+00,Routine Inspection,124,2,3,1,,Yes,3301
44410,51622540,Little Caesars Arena- Main Conc Pantries,2018/12/10 00:00:00+00,Routine Inspection,124,0,0,1,,Yes,3302
44735,2141,Maitais,2018/12/10 00:00:00+00,Routine Inspection,126,0,0,3,,Yes,3303
44506,2646,McDonald's #25135,2018/12/10 00:00:00+00,Complaint,87,0,0,1,,Yes,3304
44999,5226,Calexico,2019/01/24 00:00:00+00,Routine Inspection,131,4,4,5,,Yes,3305
44616,4827,Selden Standard,2018/12/28 00:00:00+00,Routine Inspection,114,1,0,4,,Yes,3306
44850,4748,New Center Grill,2019/01/11 00:00:00+00,Routine Inspection,139,1,2,6,,Yes,3307
44807,720,Lucy & Ethel's Diner,2019/01/08 00:00:00+00,Routine Inspection,124,3,2,5,,Yes,3308
44855,1469,Noni's Sherwood Grille,2019/01/11 00:00:00+00,Routine Inspection,141,1,0,0,,No,3309
44826,2280,Mary's Grille,2019/01/08 00:00:00+00,Routine Inspection,112,2,0,1,,Yes,3310
44981,2764,Little Caesar's Pizza #164,2019/01/24 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,3311
44845,3893,Northeast Guidance Center,2019/01/11 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,3312
44840,1674,Nicky D's Coney Island,2019/01/08 00:00:00+00,Routine Inspection,141,1,4,3,,No,3313
44986,353,Aurora Coney Island,2019/01/23 00:00:00+00,Routine Inspection,127,5,7,7,,Yes,3314
44848,1606,Prelja's Ham Palace,2019/01/11 00:00:00+00,Routine Inspection,140,1,1,2,,Yes,3315
44809,1504,Omega Coney Island ,2019/01/08 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,3316
44782,2159,Roberts Riverwalk Hotel,2019/01/08 00:00:00+00,Routine Inspection,87,1,0,4,,Yes,3317
44817,4414,Saucebar,2019/01/08 00:00:00+00,Routine Inspection,141,0,1,1,,No,3318
44936,4136,Triple H Deli DBA Birmingham Deli,2019/01/08 00:00:00+00,Complaint,124,0,0,1,,Yes,3319
44776,4865,Birmingham Deli,2019/01/07 00:00:00+00,Routine Inspection,131,4,5,4,,Yes,3320
44774,4943,Checkers Restaurant,2019/01/07 00:00:00+00,Routine Inspection,139,0,1,3,,Yes,3321
44786,51622734,Club Caribbean Bar & Grill,2019/01/07 00:00:00+00,Routine Inspection,141,0,0,1,,Yes,3322
45436,51622492,GM Cadillac Detroit,2019/01/07 00:00:00+00,Routine Inspection,114,1,0,6,,Yes,3323
44767,839,Hamilton Academy,2019/01/07 00:00:00+00,Routine Inspection,87,0,1,2,,Yes,3324
44775,51622803,La Posada,2019/01/07 00:00:00+00,Routine Inspection,140,2,2,2,,Yes,3325
44787,880,U of Detroit Mercy- Calihan Hall,2019/01/07 00:00:00+00,Routine Inspection,141,0,1,0,,Yes,3326
45671,1597,Anchor Bar,2019/01/04 00:00:00+00,Routine Inspection,141,0,3,1,,No,3327
44790,51622912,Anchor Bar ,2019/01/04 00:00:00+00,Routine Inspection,141,0,3,1,,No,3328
44760,4838,Bread Basket Deli,2019/01/04 00:00:00+00,Routine Inspection,127,2,1,2,,Yes,3329
44758,4959,Cheng's Garden,2019/01/04 00:00:00+00,Routine Inspection,127,1,2,1,,Yes,3330
44766,1021,Giovanni's Ristorante,2019/01/04 00:00:00+00,Routine Inspection,140,3,0,1,,Yes,3331
44789,3244,Gourmet Deli,2019/01/04 00:00:00+00,Routine Inspection,141,0,1,0,,Yes,3332
44723,5246,Jamaica Jamaica Restaurant,2019/01/04 00:00:00+00,Routine Inspection,141,0,3,1,,No,3333
44745,878,John's Grill Coney Island,2019/01/04 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,3334
44740,51622539,Little Caesars Arena- Owners Suite,2019/01/04 00:00:00+00,Routine Inspection,124,0,1,1,,Yes,3335
44738,51622536,Little Caesars Arena- Red Wings Dining,2019/01/04 00:00:00+00,Routine Inspection,124,1,0,1,,Yes,3336
44746,261,Park-Joy Bar,2019/01/04 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,3337
44755,1450,Rattlesnake Club,2019/01/04 00:00:00+00,Routine Inspection,87,1,1,3,,Yes,3338
44754,3191,Sullaf Restaurant,2019/01/04 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,3339
44713,5380,Alley Taco,2019/01/03 00:00:00+00,Routine Inspection,142,0,2,1,,Yes,3340
44751,5143,Atwater Brewery,2019/01/03 00:00:00+00,Routine Inspection,87,1,1,7,,Yes,3341
44744,1786,Burger King,2019/01/03 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,3342
44717,3620,Captain Jay's Fish & Chicken,2019/01/03 00:00:00+00,Routine Inspection,126,0,2,4,,Yes,3343
44718,2411,Epicurus Place,2019/01/03 00:00:00+00,Routine Inspection,139,0,1,2,,Yes,3344
44727,5162,Granite City Food & Brewery,2019/01/03 00:00:00+00,Routine Inspection,124,2,1,2,,Yes,3345
44714,5335,Great Lakes Fish & Chicken Market,2019/01/03 00:00:00+00,Routine Inspection,126,0,1,2,,Yes,3346
